siteID,dateGMT,timeGMT,status,CO_COconc_channel,CO_COconc_flag,CO_COconc_value,O3_O3conc_channel,O3_O3conc_flag,O3_O3conc_value,SO2_SO2Conc_channel,SO2_SO2Conc_flag,SO2_SO2Conc_value,NOx_NO2conc_channel,NOx_NO2conc_flag,NOx_NO2conc_value,NOx_NOconc_channel,NOx_NOconc_flag,NOx_NOconc_value,NOy_NOyconc_channel,NOy_NOyconc_flag,NOy_NOyconc_value,TRH_Temp_channel,TRH_Temp_flag,TRH_Temp_value,TRH_RH_channel,TRH_RH_flag,TRH_RH_value,Baro_Press_channel,Baro_Press_flag,Baro_Press_value,RMY_WD_channel,RMY_WD_flag,RMY_WD_value,RMY_WS_channel,RMY_WS_flag,RMY_WS_value,Rain_Precip_channel,Rain_Precip_flag,Rain_Precip_value,QCref_channel,QCref_flag,QCref_value,QCstatus_channel,QCstatus_flag,QCstatus_value
695,23/09/23,04:30:00,0,27,K,60.843,25,K,19.325,26,K,0.166,29,K,10.758,28,K,0.111,34,K,3.839,6,K,81.793,38,K,62.211,9,K,1007.407,2,K,178.257,1,K,6.666,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,04:35:00,0,27,K,64.139,25,K,19.230,26,K,0.125,29,K,10.937,28,K,0.033,34,K,3.942,6,K,81.752,38,K,62.476,9,K,1007.385,2,K,178.951,1,K,6.179,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,04:40:00,0,27,K,72.843,25,K,18.522,26,K,0.147,29,K,12.091,28,K,0.087,34,K,4.387,6,K,81.723,38,K,62.631,9,K,1007.367,2,K,175.186,1,K,5.853,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,04:45:00,0,27,K,76.587,25,K,16.732,26,K,0.187,29,K,16.292,28,K,0.079,34,K,5.624,6,K,81.710,38,K,62.657,9,K,1007.339,2,K,177.418,1,K,4.634,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,04:50:00,0,27,K,86.443,25,K,15.830,26,K,0.174,29,K,18.357,28,K,0.098,34,K,6.103,6,K,81.711,38,K,62.637,9,K,1007.330,2,K,183.265,1,K,2.059,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,04:55:00,0,27,K,68.989,25,K,17.239,26,K,0.199,29,K,14.575,28,K,0.111,34,K,5.084,6,K,81.655,38,K,62.735,9,K,1007.286,2,K,192.601,1,K,4.558,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,05:00:00,0,27,Q,0,25,K,17.590,26,Q,0,29,K,13.051,28,K,0.046,34,K,4.621,6,K,81.523,38,K,63.019,9,K,1007.293,2,K,198.933,1,K,4.330,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,05:05:00,0,27,Q,0,25,K,16.573,26,Q,0,29,K,13.812,28,K,0.087,34,K,4.985,6,K,81.403,38,K,63.390,9,K,1007.299,2,K,181.044,1,K,2.959,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,05:10:00,0,27,Q,0,25,K,16.251,26,K,0.094,29,K,14.266,28,K,0.254,34,K,5.115,6,K,81.434,38,K,63.405,9,K,1007.262,2,K,177.595,1,K,2.682,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,05:15:00,0,27,K,78.165,25,K,16.149,26,K,0.104,29,K,13.884,28,K,0.150,34,K,4.950,6,K,81.440,38,K,63.406,9,K,1007.240,2,K,189.287,1,K,1.287,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,05:20:00,0,27,K,80.671,25,N,15.922,26,K,0.085,29,K,13.820,28,K,0.137,34,K,4.915,6,K,81.344,38,K,63.652,9,K,1007.256,2,K,184.029,1,K,1.926,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,05:25:00,0,27,K,60.629,25,N,0.000,26,K,0.090,29,K,10.809,28,K,0.085,34,K,3.951,6,K,81.268,38,K,63.967,9,K,1007.339,2,K,177.746,1,K,6.055,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,05:30:00,0,27,K,75.669,25,N,0.000,26,K,0.023,29,Q,0,28,Q,0,34,Q,0,6,K,81.063,38,K,64.538,9,K,1007.352,2,K,169.233,1,K,4.577,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,05:35:00,0,27,K,83.765,25,Q,0,26,K,0.001,29,Q,0,28,Q,0,34,Q,0,6,K,80.951,38,K,64.883,9,K,1007.328,2,K,160.003,1,K,3.769,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,05:40:00,0,27,K,88.373,25,Q,0,26,K,0.026,29,Q,0,28,Q,0,34,Q,0,6,K,80.918,38,K,65.053,9,K,1007.307,2,K,156.079,1,K,1.884,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,05:45:00,0,27,K,91.482,25,K,14.844,26,K,0.031,29,Q,0,28,Q,0,34,Q,0,6,K,80.918,38,K,65.222,9,K,1007.295,2,K,147.344,1,K,3.266,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,05:50:00,0,27,K,72.793,25,K,17.099,26,K,0.051,29,K,9.864,28,K,0.221,34,K,3.382,6,K,80.862,38,K,65.453,9,K,1007.261,2,K,154.175,1,K,5.118,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,05:55:00,0,27,K,71.957,25,K,17.022,26,K,-0.011,29,K,9.940,28,K,0.130,34,K,3.629,6,K,80.794,38,K,65.732,9,K,1007.263,2,K,149.013,1,K,4.325,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,06:00:00,0,27,Q,0,25,K,16.580,26,Q,0,29,K,11.374,28,K,0.099,34,K,3.887,6,K,80.735,38,K,65.904,9,K,1007.270,2,K,147.289,1,K,3.427,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,06:05:00,0,27,Q,0,25,K,15.400,26,Q,0,29,K,14.104,28,K,0.141,34,K,4.906,6,K,80.696,38,K,66.128,9,K,1007.264,2,K,157.854,1,K,5.391,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,06:10:00,0,27,Q,0,25,K,15.244,26,K,-0.002,29,K,15.461,28,K,0.065,34,K,5.218,6,K,80.665,38,K,66.343,9,K,1007.206,2,K,168.713,1,K,5.086,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,06:15:00,0,27,K,51.115,25,K,15.211,26,K,-0.040,29,K,16.242,28,K,0.144,34,K,5.396,6,K,80.647,38,K,66.410,9,K,1007.189,2,K,158.184,1,K,6.025,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,06:20:00,0,27,K,39.531,25,K,16.305,26,K,-0.036,29,K,13.871,28,K,0.086,34,K,4.684,6,K,80.611,38,K,66.618,9,K,1007.189,2,K,163.655,1,K,6.622,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,06:25:00,0,27,K,35.819,25,K,17.555,26,K,-0.110,29,K,11.376,28,K,-0.016,34,K,3.892,6,K,80.616,38,K,66.749,9,K,1007.074,2,K,174.936,1,K,7.557,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,06:30:00,0,27,K,38.699,25,K,17.330,26,K,-0.090,29,K,11.509,28,K,0.057,34,K,3.945,6,K,80.600,38,K,66.785,9,K,1007.084,2,K,172.065,1,K,6.596,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,06:35:00,0,27,K,40.907,25,K,16.476,26,K,-0.070,29,K,12.481,28,K,0.144,34,K,4.387,6,K,80.533,38,K,66.985,9,K,1007.027,2,K,171.961,1,K,5.386,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,06:40:00,0,27,K,40.523,25,K,16.944,26,K,-0.021,29,K,11.808,28,K,0.083,34,K,4.138,6,K,80.504,38,K,67.182,9,K,1007.026,2,K,176.876,1,K,5.936,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,06:45:00,0,27,K,43.627,25,K,16.654,26,K,-0.078,29,K,12.108,28,K,0.040,34,K,4.146,6,K,80.475,38,K,67.223,9,K,1007.032,2,K,175.161,1,K,5.289,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,06:50:00,0,27,K,42.091,25,K,16.165,26,K,-0.022,29,K,12.462,28,K,0.073,34,K,4.270,6,K,80.390,38,K,67.412,9,K,1006.974,2,K,184.253,1,K,4.541,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,06:55:00,0,27,K,47.115,25,K,16.133,26,K,-0.050,29,K,12.588,28,K,0.066,34,K,4.313,6,K,80.360,38,K,67.392,9,K,1006.957,2,K,196.473,1,K,4.332,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,07:00:00,0,27,Q,0,25,K,16.174,26,Q,0,29,K,11.591,28,K,0.121,34,K,4.006,6,K,80.232,38,K,67.782,9,K,1006.908,2,K,193.325,1,K,5.833,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,07:05:00,0,27,Q,0,25,K,16.660,26,Q,0,29,K,9.297,28,K,0.066,34,K,3.433,6,K,80.020,38,K,68.288,9,K,1006.814,2,K,199.244,1,K,4.749,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,07:10:00,0,27,Q,0,25,K,16.694,26,K,0.160,29,K,8.760,28,K,0.071,34,K,3.270,6,K,79.903,38,K,68.719,9,K,1006.840,2,K,195.396,1,K,5.406,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,07:15:00,0,27,K,48.123,25,K,16.564,26,K,0.094,29,K,9.305,28,K,0.115,34,K,3.342,6,K,79.883,38,K,68.869,9,K,1006.860,2,K,177.295,1,K,4.625,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,07:20:00,0,27,K,42.411,25,K,17.045,26,K,0.133,29,K,8.356,28,K,0.129,34,K,3.141,6,K,79.897,38,K,68.856,9,K,1006.852,2,K,180.024,1,K,5.741,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,07:25:00,0,27,K,55.770,25,K,16.224,26,K,0.230,29,K,10.089,28,K,0.091,34,K,3.567,6,K,79.805,38,K,68.999,9,K,1006.813,2,K,169.605,1,K,5.037,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,07:30:00,0,27,K,51.819,25,K,16.038,26,K,0.071,29,K,10.805,28,K,-0.011,34,K,3.904,6,K,79.696,38,K,69.361,9,K,1006.785,2,K,165.392,1,K,5.221,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,07:35:00,0,27,K,56.068,25,K,15.409,26,K,0.114,29,K,11.309,28,K,0.051,34,K,3.987,6,K,79.597,38,K,69.657,9,K,1006.808,2,K,158.452,1,K,4.099,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,07:40:00,0,27,K,60.438,25,K,15.275,26,K,0.151,29,K,11.603,28,K,0.126,34,K,4.157,6,K,79.595,38,K,69.821,9,K,1006.758,2,K,166.079,1,K,1.094,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,07:45:00,0,27,K,56.331,25,K,16.024,26,K,0.177,29,K,10.996,28,K,0.081,34,K,4.009,6,K,79.724,38,K,69.860,9,K,1006.744,2,K,174.637,1,K,3.950,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,07:50:00,0,27,K,57.160,25,K,16.017,26,K,0.135,29,K,11.041,28,K,0.092,34,K,3.968,6,K,79.718,38,K,69.662,9,K,1006.644,2,K,179.482,1,K,3.956,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,07:55:00,0,27,K,55.179,25,K,16.105,26,K,0.176,29,K,10.563,28,K,0.045,34,K,3.851,6,K,79.801,38,K,69.559,9,K,1006.628,2,K,173.194,1,K,4.973,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,08:00:00,0,27,Q,0,25,K,16.631,26,Q,0,29,K,10.048,28,K,0.066,34,K,3.694,6,K,79.757,38,K,69.664,9,K,1006.618,2,K,171.112,1,K,6.148,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,08:05:00,0,27,Q,0,25,K,16.350,26,Q,0,29,K,10.183,28,K,0.097,34,K,3.674,6,K,79.603,38,K,69.938,9,K,1006.610,2,K,157.678,1,K,6.241,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,08:10:00,0,27,Q,0,25,K,16.296,26,K,0.015,29,K,9.563,28,K,0.110,34,K,3.613,6,K,79.452,38,K,70.394,9,K,1006.581,2,K,162.573,1,K,5.660,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,08:15:00,0,27,K,38.251,25,K,16.463,26,K,-0.007,29,K,9.367,28,K,0.087,34,K,3.488,6,K,79.394,38,K,70.737,9,K,1006.594,2,K,160.477,1,K,5.726,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,08:20:00,0,27,K,45.963,25,K,15.385,26,K,-0.017,29,K,11.293,28,K,0.064,34,K,4.174,6,K,79.447,38,K,70.839,9,K,1006.563,2,K,154.606,1,K,5.198,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,08:25:00,0,27,K,51.979,25,K,14.494,26,K,0.049,29,K,13.459,28,K,0.087,34,K,4.762,6,K,79.422,38,K,70.751,9,K,1006.484,2,K,167.504,1,K,2.945,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,08:30:00,0,27,K,55.787,25,K,14.308,26,K,0.044,29,K,13.513,28,K,0.067,34,K,4.775,6,K,79.385,38,K,70.787,9,K,1006.457,2,K,156.239,1,K,3.659,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,08:35:00,0,27,K,48.405,25,K,14.668,26,K,0.045,29,K,12.667,28,K,0.070,34,K,4.690,6,K,79.357,38,K,70.885,9,K,1006.441,2,K,153.495,1,K,4.834,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,08:40:00,0,27,K,40.459,25,K,15.454,26,K,0.009,29,K,11.531,28,K,0.105,34,K,4.160,6,K,79.411,38,K,71.033,9,K,1006.405,2,K,164.692,1,K,5.055,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,08:45:00,0,27,K,36.363,25,K,15.650,26,K,0.072,29,K,11.661,28,K,0.109,34,K,4.087,6,K,79.507,38,K,70.819,9,K,1006.423,2,K,172.278,1,K,4.496,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,08:50:00,0,27,K,39.235,25,K,15.270,26,K,0.018,29,K,11.867,28,K,0.124,34,K,4.296,6,K,79.614,38,K,70.522,9,K,1006.422,2,K,177.320,1,K,3.760,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,08:55:00,0,27,K,30.571,25,K,15.839,26,K,0.093,29,K,11.374,28,K,0.080,34,K,4.121,6,K,79.631,38,K,70.430,9,K,1006.425,2,K,171.819,1,K,6.072,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,09:00:00,0,27,Q,0,25,K,15.660,26,Q,0,29,K,11.214,28,K,0.054,34,K,4.093,6,K,79.592,38,K,70.382,9,K,1006.480,2,K,163.051,1,K,5.812,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,09:05:00,0,27,Q,0,25,K,14.151,26,Q,0,29,K,13.633,28,K,0.090,34,K,4.820,6,K,79.522,38,K,70.423,9,K,1006.464,2,K,166.730,1,K,5.744,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,09:10:00,0,27,Q,0,25,K,14.457,26,K,-0.008,29,K,13.674,28,K,0.108,34,K,4.713,6,K,79.459,38,K,70.589,9,K,1006.382,2,K,169.948,1,K,6.047,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,09:15:00,0,27,K,33.321,25,K,14.369,26,K,-0.020,29,K,12.838,28,K,0.114,34,K,4.545,6,K,79.448,38,K,70.636,9,K,1006.373,2,K,169.770,1,K,5.820,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,09:20:00,0,27,K,32.329,25,K,13.971,26,K,-0.094,29,K,12.834,28,K,0.122,34,K,4.707,6,K,79.409,38,K,70.902,9,K,1006.447,2,K,177.101,1,K,3.467,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,09:25:00,0,27,K,31.625,25,K,14.078,26,K,-0.050,29,K,12.639,28,K,0.124,34,K,4.574,6,K,79.358,38,K,71.126,9,K,1006.490,2,K,168.440,1,K,3.443,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,09:30:00,0,27,K,36.777,25,K,13.590,26,K,0.019,29,K,13.274,28,K,0.085,34,K,4.789,6,K,79.315,38,K,71.404,9,K,1006.551,2,K,176.131,1,K,3.653,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,09:35:00,0,27,K,38.470,25,K,12.620,26,K,-0.084,29,K,14.596,28,K,0.071,34,K,5.229,6,K,79.243,38,K,71.647,9,K,1006.532,2,K,166.340,1,K,2.747,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,09:40:00,0,27,K,40.393,25,K,12.364,26,K,-0.049,29,K,15.356,28,K,0.101,34,K,5.434,6,K,79.143,38,K,71.864,9,K,1006.547,2,K,168.925,1,K,2.388,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,09:45:00,0,27,K,43.113,25,K,12.238,26,K,-0.006,29,K,16.456,28,K,0.117,34,K,5.691,6,K,79.078,38,K,72.174,9,K,1006.543,2,K,172.520,1,K,3.092,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,09:50:00,0,27,K,38.025,25,K,12.072,26,K,0.008,29,K,16.804,28,K,0.100,34,K,5.886,6,K,79.050,38,K,72.477,9,K,1006.564,2,K,164.721,1,K,3.112,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,09:55:00,0,27,K,30.057,25,K,13.175,26,K,-0.068,29,K,15.136,28,K,0.119,34,K,5.344,6,K,78.997,38,K,72.736,9,K,1006.584,2,K,155.519,1,K,4.430,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,10:00:00,0,27,Q,0,25,K,13.717,26,Q,0,29,K,14.286,28,K,0.088,34,K,5.070,6,K,79.067,38,K,73.074,9,K,1006.547,2,K,157.626,1,K,5.143,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,10:05:00,0,27,Q,0,25,K,12.723,26,Q,0,29,K,18.048,28,K,0.142,34,K,6.207,6,K,79.133,38,K,73.173,9,K,1006.582,2,K,156.143,1,K,5.249,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,10:10:00,0,27,Q,0,25,K,12.530,26,K,0.187,29,K,17.813,28,K,0.174,34,K,6.270,6,K,79.124,38,K,73.217,9,K,1006.640,2,K,165.594,1,K,4.670,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,10:15:00,0,27,K,38.464,25,K,13.586,26,K,0.122,29,K,16.061,28,K,0.074,34,K,5.773,6,K,79.207,38,K,73.368,9,K,1006.627,2,K,170.965,1,K,5.148,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,10:20:00,0,27,K,30.752,25,K,15.740,26,K,0.151,29,K,11.570,28,K,0.125,34,K,4.238,6,K,79.265,38,K,73.521,9,K,1006.636,2,K,169.151,1,K,6.157,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,10:25:00,0,27,K,28.850,25,K,15.246,26,K,0.112,29,K,12.027,28,K,0.073,34,K,4.544,6,K,79.250,38,K,73.578,9,K,1006.612,2,K,169.813,1,K,6.616,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,10:30:00,0,27,K,37.248,25,K,13.892,26,K,0.035,29,K,14.375,28,K,0.055,34,K,5.004,6,K,79.129,38,K,73.737,9,K,1006.644,2,K,178.213,1,K,5.771,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,10:35:00,0,27,K,35.200,25,K,13.977,26,K,0.076,29,K,14.346,28,K,0.085,34,K,5.013,6,K,79.052,38,K,73.914,9,K,1006.680,2,K,180.544,1,K,4.542,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,10:40:00,0,27,K,34.944,25,K,13.700,26,K,0.122,29,K,15.133,28,K,0.181,34,K,5.307,6,K,79.030,38,K,74.074,9,K,1006.740,2,K,175.661,1,K,4.775,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,10:45:00,0,27,K,39.232,25,K,13.236,26,K,0.071,29,K,15.611,28,K,0.147,34,K,5.543,6,K,79.070,38,K,74.146,9,K,1006.782,2,K,182.906,1,K,3.586,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,10:50:00,0,27,K,44.416,25,K,12.233,26,K,0.075,29,K,18.218,28,K,0.213,34,K,6.144,6,K,79.084,38,K,73.994,9,K,1006.856,2,K,172.282,1,K,2.802,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,10:55:00,0,27,K,40.992,25,K,13.625,26,K,0.091,29,K,16.728,28,K,0.109,34,K,5.605,6,K,79.064,38,K,74.127,9,K,1006.830,2,K,175.898,1,K,4.025,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,11:00:00,0,27,Q,0,25,K,12.782,26,Q,0,29,K,16.911,28,K,0.160,34,K,5.922,6,K,79.084,38,K,74.106,9,K,1006.821,2,K,166.389,1,K,3.578,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,11:05:00,0,27,Q,0,25,K,12.686,26,Q,0,29,K,17.820,28,K,0.139,34,K,6.212,6,K,79.056,38,K,74.196,9,K,1006.808,2,K,176.516,1,K,4.195,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,11:10:00,0,27,Q,0,25,K,11.549,26,K,0.136,29,K,21.922,28,K,0.141,34,K,7.344,6,K,79.140,38,K,74.064,9,K,1006.848,2,K,180.262,1,K,3.955,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,11:15:00,0,27,K,51.632,25,K,11.753,26,K,0.061,29,K,22.628,28,K,0.295,34,K,7.631,6,K,79.206,38,K,73.889,9,K,1006.891,2,K,182.687,1,K,3.233,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,11:20:00,0,27,K,42.219,25,K,13.195,26,K,0.138,29,K,22.112,28,K,0.219,34,K,7.173,6,K,79.299,38,K,73.752,9,K,1006.946,2,K,179.619,1,K,4.568,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,11:25:00,0,27,K,32.399,25,K,16.225,26,K,0.115,29,K,14.087,28,K,0.090,34,K,4.867,6,K,79.297,38,K,73.770,9,K,1006.998,2,K,182.055,1,K,5.342,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,11:30:00,0,27,K,38.589,25,K,15.127,26,K,0.101,29,K,15.592,28,K,0.374,34,K,5.831,6,K,79.441,38,K,73.496,9,K,1007.025,2,K,184.188,1,K,5.194,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,11:35:00,0,27,K,42.123,25,K,12.415,26,K,0.165,29,K,25.348,28,K,1.962,34,K,8.687,6,K,79.571,38,K,73.078,9,K,1007.023,2,K,182.527,1,K,5.636,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,11:40:00,0,27,K,60.459,25,K,9.766,26,K,0.085,29,K,32.019,28,K,2.430,34,K,10.728,6,K,79.482,38,K,72.805,9,K,1007.116,2,K,174.664,1,K,4.041,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,11:45:00,0,27,K,48.235,25,K,13.418,26,K,0.079,29,K,17.268,28,K,0.131,34,K,5.869,6,K,79.286,38,K,73.361,9,K,1007.209,2,K,158.828,1,K,3.610,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,11:50:00,0,27,K,54.699,25,K,12.035,26,K,0.053,29,K,19.576,28,K,0.121,34,K,6.727,6,K,79.109,38,K,73.648,9,K,1007.290,2,K,149.460,1,K,2.403,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,11:55:00,0,27,K,37.771,25,K,15.615,26,K,0.072,29,K,12.512,28,K,0.061,34,K,4.238,6,K,79.134,38,K,74.156,9,K,1007.341,2,K,157.316,1,K,2.950,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,12:00:00,0,27,Q,0,25,K,15.433,26,Q,0,29,K,15.114,28,K,0.155,34,K,5.006,6,K,79.242,38,K,74.162,9,K,1007.390,2,K,165.295,1,K,3.478,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,12:05:00,0,27,Q,0,25,K,13.198,26,Q,0,29,K,21.071,28,K,0.682,34,K,7.072,6,K,79.348,38,K,73.884,9,K,1007.434,2,K,175.161,1,K,3.570,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,12:10:00,0,27,Q,0,25,K,14.459,26,K,0.023,29,K,16.866,28,K,0.417,34,K,5.876,6,K,79.412,38,K,73.518,9,K,1007.453,2,K,181.451,1,K,2.897,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,12:15:00,0,27,K,33.973,25,K,15.580,26,K,0.035,29,K,13.593,28,K,0.411,34,K,4.896,6,K,79.523,38,K,73.292,9,K,1007.524,2,K,183.436,1,K,4.787,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,12:20:00,0,27,K,35.364,25,K,15.316,26,K,0.030,29,K,14.291,28,K,0.558,34,K,5.026,6,K,79.679,38,K,72.832,9,K,1007.539,2,K,183.299,1,K,4.884,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,12:25:00,0,27,K,38.485,25,K,14.887,26,K,0.155,29,K,14.477,28,K,0.718,34,K,5.281,6,K,79.819,38,K,72.432,9,K,1007.532,2,K,179.801,1,K,4.445,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,12:30:00,0,27,K,34.709,25,K,15.471,26,K,0.139,29,K,15.137,28,K,1.009,34,K,5.361,6,K,79.832,38,K,72.467,9,K,1007.597,2,K,184.272,1,K,5.099,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,12:35:00,0,27,K,30.677,25,K,16.906,26,K,0.084,29,K,10.614,28,K,1.041,34,K,4.276,6,K,80.031,38,K,72.301,9,K,1007.543,2,K,189.662,1,K,5.867,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,12:40:00,0,27,K,33.781,25,K,17.277,26,K,0.033,29,K,10.892,28,K,1.243,34,K,4.067,6,K,80.216,38,K,71.675,9,K,1007.561,2,K,180.701,1,K,6.074,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,12:45:00,0,27,K,42.133,25,K,15.662,26,K,0.098,29,K,14.851,28,K,2.217,34,K,5.662,6,K,80.300,38,K,71.314,9,K,1007.505,2,K,186.597,1,K,5.890,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,12:50:00,0,27,K,57.717,25,K,14.149,26,K,0.056,29,K,16.365,28,K,3.615,34,K,6.892,6,K,80.306,38,K,71.181,9,K,1007.518,2,K,181.976,1,K,4.943,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,12:55:00,0,27,K,65.237,25,K,13.527,26,K,0.092,29,K,18.231,28,K,4.778,34,K,7.703,6,K,80.358,38,K,71.106,9,K,1007.556,2,K,180.823,1,K,5.096,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,13:00:00,0,27,Q,0,25,K,12.231,26,Q,0,29,K,22.378,28,K,7.107,34,K,9.296,6,K,80.381,38,K,70.867,9,K,1007.581,2,K,182.671,1,K,4.008,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,13:05:00,0,27,Q,0,25,K,11.812,26,Q,0,29,K,20.238,28,K,8.701,34,K,9.822,6,K,80.449,38,K,70.716,9,K,1007.634,2,K,173.293,1,K,4.171,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,13:10:00,0,27,Q,0,25,K,11.707,26,K,0.077,29,K,21.851,28,K,9.953,34,K,10.205,6,K,80.668,38,K,70.204,9,K,1007.675,2,K,169.701,1,K,2.812,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,13:15:00,0,27,K,121.728,25,K,12.825,26,K,0.129,29,K,21.390,28,K,8.978,34,K,9.528,6,K,80.865,38,K,69.385,9,K,1007.681,2,K,173.972,1,K,5.148,8,K,0.000,50,K,0,51,K,99000
695,23/09/23,13:20:00,0,27,K,135.264,25,K,12.351,26,K,0.078,29,K,21.828,28,K,9.977,34,K,10.408,6,K,81.254,38,K,68.545,9,K,1007.781,2,K,173.992,1,K,2.014,8,K,0.000,50,K,0,51,K,99000
